cell_id,checkpoint,family_contract,bounded,terminated,diagnostics,planned,evaluated,missing,preserved,observed_case_rate,full_inventory_rate,interpretation,denominator_policy
0b6ade77641a02c1c85574b0,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
ee67c592789829e7dd808ede,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
8be432675ed4dc57f9108bd4,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
78928f2782d91d888ef24d52,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
de785feed05c9f4c2a9e9273,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":35,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":35,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
de0b9612418e6d573ed77679,300,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
be37e2a1ff4a079e56efe268,300,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
1e6b766c4139230c18547234,300,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
c0a54c5fbf1ce7776efc983e,300,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
7499c19b813dcada2c67ae39,300,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""evaluated_value"":0.0,""numerator"":0.0,""planned"":100,""scored"":100,""status"":""complete"",""status_counts"":{""ok"":100},""value"":0.0}","{""expected_n"":100,""preserved_fraction"":0.0,""preserved_n"":0,""preserved_terminated_fraction"":0.0,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":48,""scored_n"":100,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""complete"",""truncated_pair_n"":48,""unavailable_n"":0}",100,100,0,0,0,0,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
